"ID","Type","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","bug"
"L1125","Class","SemanticContext","org.antlr.v4.runtime.atn.SemanticContext","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java","55","1","437","2","0.155614","1","8","2","0.0626632","0.0769231","24","20","3","3","3","19","5","12","11","2","7","0.8","0.516854","46","46","4","1","0.228487","77","0","0","4","4","0","43","104","1","0","1","0","5","1","4","0","5","31","1","4","0","260","383","7","0","7","0","31","7","28","0","47","155","7","40","0","0"
"L3611","Class","SemanticContext$AND","org.antlr.v4.runtime.atn.SemanticContext$AND","L1125","L103","runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java","210","5","296","6","0.28115","1","4","1","0.137931","0.15625","12","10","1","3","2","19","7","1","1","6","12","0.285714","0.189873","15","11","2","5","0.189873","15","1","1","0","0","1","64","87","2","0","1","0","6","1","6","0","10","43","2","9","0","64","87","2","0","1","0","6","1","6","0","10","43","2","9","0","0"
"L3652","Class","SemanticContext$OR","org.antlr.v4.runtime.atn.SemanticContext$OR","L1125","L103","runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java","302","5","388","6","0.280255","1","4","1","0.137931","0.15625","12","10","1","3","2","19","7","1","1","6","12","0.285714","0.189873","15","11","2","5","0.189873","15","1","1","0","0","1","64","87","2","0","1","0","6","1","6","0","10","43","2","9","0","64","87","2","0","1","0","6","1","6","0","10","43","2","9","0","0"
"L3252","Class","SemanticContext$PrecedencePredicate","org.antlr.v4.runtime.atn.SemanticContext$PrecedencePredicate","L1125","L103","runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java","148","2","204","3","0","0","0","0","0","0","0","0","2","1","1","11","3","5","2","1","9","0","0","0","0","0","8","0","0","1","1","0","0","1","47","57","2","0","1","0","8","1","7","0","12","17","2","10","0","47","57","2","0","1","0","8","1","7","0","12","17","2","10","0","0"
"L3269","Class","SemanticContext$Predicate","org.antlr.v4.runtime.atn.SemanticContext$Predicate","L1125","L103","runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java","99","5","146","6","0","0","0","0","0","0","0","0","1","1","1","12","4","2","2","4","10","0","0.0232558","1","0","0","6","0.0232558","1","1","1","0","0","1","42","48","4","0","3","0","6","3","5","0","10","21","4","8","0","42","48","4","0","3","0","6","3","5","0","10","21","4","8","0","0"
"L1757","Class","SetTransition","org.antlr.v4.runtime.atn.SetTransition","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/SetTransition.java","39","1","69","2","0","0","0","0","0","0","0","0","1","1","1","6","6","11","10","4","9","0.333333","0.0740741","2","2","2","4","0.0740741","2","1","1","1","1","1","25","31","14","1","1","1","5","1","5","1","8","8","14","7","1","25","31","14","1","1","1","5","1","5","1","8","8","14","7","1","0"
"L904","Class","SingletonPredictionContext","org.antlr.v4.runtime.atn.SingletonPredictionContext","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/SingletonPredictionContext.java","33","1","98","2","0.186869","1","4","1","0.181818","0.178571","12","10","2","2","2","18","2","7","9","5","12","0","0.0344828","2","0","0","7","0.0344828","2","1","1","1","1","1","56","66","8","5","2","2","7","2","6","0","27","26","7","21","0","56","66","8","5","2","2","7","2","6","0","27","26","7","21","0","0"
"L1696","Class","StarBlockStartState","org.antlr.v4.runtime.atn.StarBlockStartState","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/StarBlockStartState.java","34","1","40","2","0","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","1","0.5","0.142857","1","1","1","1","0.142857","1","3","3","0","0","1","6","7","25","3","0","1","1","0","1","0","14","1","24","14","2","6","7","25","3","0","1","1","0","1","0","14","1","24","14","2","0"
"L1627","Class","StarLoopEntryState","org.antlr.v4.runtime.atn.StarLoopEntryState","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopEntryState.java","36","1","55","2","0","0","0","0","0","0","0","0","0","0","0","1","3","11","0","0","1","0","0.555556","10","10","0","2","0.555556","10","2","2","0","0","1","8","20","26","3","2","1","1","2","1","0","14","1","25","14","2","8","20","26","3","2","1","1","2","1","0","14","1","25","14","2","0"
"L1624","Class","StarLoopbackState","org.antlr.v4.runtime.atn.StarLoopbackState","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopbackState.java","33","1","42","2","0","0","0","0","0","0","0","0","0","0","0","2","3","6","0","1","3","0","0","0","0","0","3","0","0","1","1","0","0","1","9","10","22","4","0","2","2","0","2","0","15","2","21","15","2","9","10","22","4","0","2","2","0","2","0","15","2","21","15","2","0"
"L997","Class","TokensStartState","org.antlr.v4.runtime.atn.TokensStartState","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/TokensStartState.java","34","1","40","2","0","0","0","0","0","0","0","0","0","0","0","1","2","3","0","0","1","0.5","0.142857","1","1","1","1","0.142857","1","2","2","0","0","1","6","7","24","3","0","1","1","0","1","0","14","1","23","14","2","6","7","24","3","0","1","1","0","1","0","14","1","23","14","2","0"
"L857","Class","Transition","org.antlr.v4.runtime.atn.Transition","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java","55","1","119","2","0","0","0","0","0","0","0","0","2","1","1","6","4","33","19","0","5","0.4","0.288136","17","15","2","3","0.246377","17","0","0","8","11","0","42","55","13","1","13","1","5","13","4","0","5","5","13","4","0","52","65","13","1","13","1","5","13","4","0","5","5","13","4","0","0"
"L3740","Class","Transition$1","org.antlr.v4.runtime.atn.Transition$1","L857","L103","runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java","85","83","96","5","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1771","Class","WildcardTransition","org.antlr.v4.runtime.atn.WildcardTransition","L794","L103","runtime/Java/src/org/antlr/v4/runtime/atn/WildcardTransition.java","35","1","53","2","0","0","0","0","0","0","0","0","2","0","0","5","3","4","2","1","5","0","0","0","0","0","5","0","0","1","1","0","0","1","16","19","13","1","0","1","4","0","4","0","7","4","13","6","0","16","19","13","1","0","1","4","0","4","0","7","4","13","6","0","0"
"L585","Class","DFA","org.antlr.v4.runtime.dfa.DFA","L4328","L103","runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java","47","1","215","2","0","0","0","0","0","0","0","0","1","2","2","20","7","24","16","5","15","0.454545","0.444444","64","60","5","6","0.432432","64","0","0","0","0","0","80","165","5","2","5","2","10","4","10","2","10","39","4","10","2","84","169","5","2","5","2","11","4","11","2","11","40","4","11","2","0"
"L4376","Class","DFA$1","org.antlr.v4.runtime.dfa.DFA$1","L4361","L103","runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java","190","55","195","4","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0"
"L4382","Class","DFASerializer","org.antlr.v4.runtime.dfa.DFASerializer","L4328","L103","runtime/Java/src/org/antlr/v4/runtime/dfa/DFASerializer.java","40","1","99","2","0","0","0","0","0","0","0","0","1","3","3","17","4","2","3","1","5","0.333333","0.0357143","2","1","1","2","0.0357143","2","0","0","1","1","0","54","60","2","2","2","2","4","0","2","0","4","36","0","2","0","54","60","2","2","2","2","4","0","2","0","4","36","0","2","0","0"
"L2028","Class","DFAState","org.antlr.v4.runtime.dfa.DFAState","L4328","L103","runtime/Java/src/org/antlr/v4/runtime/dfa/DFAState.java","72","1","204","2","0","0","0","0","0","0","0","0","1","2","2","14","6","11","5","5","12","0.375","0.539683","68","65","3","5","0.496454","70","0","0","0","0","0","58","120","8","1","8","1","7","8","7","0","7","28","8","7","0","71","133","10","1","10","1","9","10","9","0","9","31","10","9","0","0"
"L3068","Class","DFAState$PredPrediction","org.antlr.v4.runtime.dfa.DFAState$PredPrediction","L2028","L103","runtime/Java/src/org/antlr/v4/runtime/dfa/DFAState.java","118","2","130","3","0","0","0","0","0","0","0","0","1","0","0","2","1","2","1","0","2","0.333333","0.133333","2","1","1","2","0.133333","2","0","0","0","0","0","13","13","2","0","2","0","2","2","2","0","2","3","2","2","0","13","13","2","0","2","0","2","2","2","0","2","3","2","2","0","0"
"L4389","Class","LexerDFASerializer","org.antlr.v4.runtime.dfa.LexerDFASerializer","L4328","L103","runtime/Java/src/org/antlr/v4/runtime/dfa/LexerDFASerializer.java","35","1","45","2","0","0","0","0","0","0","0","0","0","0","0","2","3","1","1","1","3","0","0","0","0","0","2","0","0","1","1","0","0","1","10","11","2","3","0","1","2","0","1","0","6","2","0","3","0","10","11","2","3","0","1","2","0","1","0","6","2","0","3","0","0"
"L1211","Class","AbstractEqualityComparator<T extends Object>","org.antlr.v4.runtime.misc.AbstractEqualityComparator","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/AbstractEqualityComparator.java","38","1","40","2","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","1","0.75","6","6","1","0","0.75","6","1","1","3","3","1","2","3","0","0","0","0","0","0","0","0","2","0","0","2","0","2","3","0","0","0","0","0","0","0","0","2","0","0","2","0","0"
"L1400","Class","Array2DHashSet<T extends Object>","org.antlr.v4.runtime.misc.Array2DHashSet","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Array2DHashSet.java","40","1","526","2","0","0","0","0","0","0","0","0","1","4","4","98","6","3","9","6","36","0.08","0.1375","55","32","2","23","0.128505","55","0","0","1","3","0","345","453","9","3","9","3","30","3","24","0","30","232","3","24","0","373","487","12","3","12","3","34","3","28","1","34","242","3","28","1","0"
"L4933","Class","Array2DHashSet$SetIterator","org.antlr.v4.runtime.misc.Array2DHashSet$SetIterator","L1400","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Array2DHashSet.java","492","2","525","3","0","0","0","0","0","0","0","0","1","1","1","6","1","1","1","1","5","0","0","0","0","0","5","0","0","0","0","0","0","0","28","34","3","0","3","0","4","0","4","1","4","10","0","4","1","28","34","3","0","3","0","4","0","4","1","4","10","0","4","1","0"
"L1271","Class","DoubleKeyMap<Key1 extends Object, Key2 extends Object, Value extends Object>","org.antlr.v4.runtime.misc.DoubleKeyMap","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java","42","1","85","2","0","0","0","0","0","0","0","0","1","1","1","10","0","4","3","0","6","0.571429","0.166667","7","7","4","3","0.166667","7","0","0","0","0","0","35","44","1","0","1","0","6","0","6","0","6","22","0","6","0","35","44","1","0","1","0","6","0","6","0","6","22","0","6","0","0"
"L4844","Interface","EqualityComparator<T extends Object>","org.antlr.v4.runtime.misc.EqualityComparator","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/EqualityComparator.java","40","1","59","2","0","0","0","0","0","0","0","0","0","0","0","2","0","3","9","0","2","1","0.84","21","21","3","0","0.84","21","0","0","1","4","0","4","20","0","0","0","0","2","0","2","0","2","0","0","2","0","4","20","0","0","0","0","2","0","2","0","2","0","0","2","0"
"L3442","Class","FlexibleHashMap<K extends Object, V extends Object>","org.antlr.v4.runtime.misc.FlexibleHashMap","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java","43","1","294","2","0","0","0","0","0","0","0","0","7","3","3","55","6","2","2","7","30","0.047619","0.0552995","12","4","1","20","0.0530973","12","0","0","1","1","0","205","241","9","1","9","1","23","3","20","0","23","128","3","20","0","214","252","11","1","11","1","25","5","22","0","25","131","5","22","0","0"
"L5045","Class","FlexibleHashMap$Entry<K extends Object, V extends Object>","org.antlr.v4.runtime.misc.FlexibleHashMap$Entry","L3442","L103","runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java","48","2","58","3","0","0","0","0","0","0","0","0","1","0","0","2","0","1","3","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","9","11","2","0","2","0","2","2","2","0","2","3","2","2","0","9","11","2","0","2","0","2","2","2","0","2","3","2","2","0","0"
"L5170","Class","GraphicsSupport","org.antlr.v4.runtime.misc.GraphicsSupport","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/GraphicsSupport.java","52","1","138","2","0","0","0","0","0","0","0","0","1","2","2","5","0","1","1","0","1","0.5","0.447761","30","28","1","1","0.348837","30","0","0","0","0","0","37","67","0","0","0","0","1","0","1","0","1","24","0","1","0","56","87","0","0","0","0","2","0","2","0","2","35","0","2","0","0"
"L5213","Class","GraphicsSupport$1","org.antlr.v4.runtime.misc.GraphicsSupport$1","L5172","L103","runtime/Java/src/org/antlr/v4/runtime/misc/GraphicsSupport.java","93","51","114","6","0","0","0","0","0","0","0","0","1","2","2","4","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","0"
"L5441","Interface","IntSet","org.antlr.v4.runtime.misc.IntSet","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/IntSet.java","39","1","80","2","0","0","0","0","0","0","0","0","0","0","0","14","0","2","0","0","14","0.4","0.454545","15","15","6","9","0.454545","15","0","0","1","1","0","18","42","0","1","0","1","14","0","14","0","14","0","0","14","0","18","42","0","1","0","1","14","0","14","0","14","0","0","14","0"
"L1877","Class","IntegerList","org.antlr.v4.runtime.misc.IntegerList","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/IntegerList.java","40","1","296","2","0","0","0","0","0","0","0","0","1","2","2","59","1","14","26","0","25","0.16","0.159624","34","34","4","21","0.159624","34","0","0","1","1","0","179","257","5","0","5","0","25","0","24","0","25","98","0","24","0","179","257","5","0","5","0","25","0","24","0","25","98","0","24","0","0"
"L4573","Class","IntegerStack","org.antlr.v4.runtime.misc.IntegerStack","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/IntegerStack.java","36","1","61","2","0","0","0","0","0","0","0","0","2","0","0","6","2","2","7","7","13","0.142857","0.173913","4","4","1","6","0.173913","4","1","1","0","0","1","19","26","5","0","0","0","6","0","6","0","31","5","0","30","0","19","26","5","0","0","0","6","0","6","0","31","5","0","30","0","0"
"L780","Class","Interval","org.antlr.v4.runtime.misc.Interval","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Interval.java","33","1","163","2","0","0","0","0","0","0","0","0","1","2","1","33","0","27","30","0","17","0.722222","0.252252","28","24","13","5","0.252252","28","0","0","0","0","0","83","131","9","0","9","0","17","8","17","0","17","35","8","17","0","83","131","9","0","9","0","17","8","17","0","17","35","8","17","0","0"
"L1038","Class","IntervalSet","org.antlr.v4.runtime.misc.IntervalSet","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/IntervalSet.java","56","1","648","2","0.0519608","1","6","2","0.0337268","0.0440529","20","20","1","8","4","132","6","43","89","15","52","0.444444","0.214533","124","59","16","20","0.214533","124","1","1","0","0","1","454","593","4","4","4","4","37","2","35","1","37","324","2","35","1","454","593","4","4","4","4","37","2","35","1","37","324","2","35","1","1"
"L5596","Class","JFileChooserConfirmOverwrite","org.antlr.v4.runtime.misc.JFileChooserConfirmOverwrite","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/JFileChooserConfirmOverwrite.java","41","1","65","2","0","0","0","0","0","0","0","0","1","2","2","4","0","1","1","0","2","0.333333","0.208333","5","4","1","2","0.208333","5","0","0","0","0","0","19","25","0","0","0","0","2","0","2","0","2","7","0","2","0","19","25","0","0","0","0","2","0","2","0","2","7","0","2","0","0"
"L5617","Class","LogManager","org.antlr.v4.runtime.misc.LogManager","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/LogManager.java","41","1","122","2","0","0","0","0","0","0","0","0","1","1","1","9","2","1","2","1","7","0","0.02","1","0","0","7","0.0135135","1","0","0","0","0","0","49","57","1","0","1","0","6","0","6","0","6","29","0","6","0","73","82","5","0","5","0","8","0","8","0","8","42","0","8","0","0"
"L5619","Class","LogManager$Record","org.antlr.v4.runtime.misc.LogManager$Record","L5617","L103","runtime/Java/src/org/antlr/v4/runtime/misc/LogManager.java","42","5","66","3","0","0","0","0","0","0","0","0","1","0","0","2","0","1","1","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","24","25","4","0","4","0","2","0","2","0","2","13","0","2","0","24","25","4","0","4","0","2","0","2","0","2","13","0","2","0","0"
"L369","Class","MultiMap<K extends Object, V extends Object>","org.antlr.v4.runtime.misc.MultiMap","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/MultiMap.java","37","1","56","2","0","0","0","0","0","0","0","0","1","2","2","5","1","4","3","1","3","0","0","0","0","0","3","0","0","0","0","0","0","0","19","20","0","1","0","1","2","0","2","0","2","10","0","2","0","19","20","0","1","0","1","2","0","2","0","2","10","0","2","0","0"
"L5725","Class","MurmurHash","org.antlr.v4.runtime.misc.MurmurHash","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/MurmurHash.java","37","1","137","2","0","0","0","0","0","0","0","0","1","1","1","9","0","22","24","0","7","1","0.494624","46","46","7","0","0.494624","46","0","0","0","0","0","47","101","1","0","1","0","7","0","6","0","7","29","0","6","0","47","101","1","0","1","0","7","0","6","0","7","29","0","6","0","0"
"L144","Annotation","NotNull","org.antlr.v4.runtime.misc.NotNull","L4808","L103","runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/NotNull.java","68","1","72","2","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","1","0.852941","29","29","1","0","0.852941","29","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6097","Class","NullUsageProcessor","org.antlr.v4.runtime.misc.NullUsageProcessor","L4808","L103","runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/NullUsageProcessor.java","85","1","318","2","0","0","0","0","0","0","0","0","1","4","4","64","2","0","0","0","15","0.333333","0.135135","30","26","1","2","0.135135","30","0","0","0","0","0","192","234","4","4","4","4","15","2","2","0","15","112","2","2","0","192","234","4","4","4","4","15","2","2","0","15","112","2","2","0","0"
"L565","Annotation","Nullable","org.antlr.v4.runtime.misc.Nullable","L4808","L103","runtime/JavaAnnotations/src/org/antlr/v4/runtime/misc/Nullable.java","68","1","72","2","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","1","0.852941","29","29","1","0","0.852941","29","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5749","Class","ObjectEqualityComparator","org.antlr.v4.runtime.misc.ObjectEqualityComparator","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/ObjectEqualityComparator.java","38","1","74","2","0","0","0","0","0","0","0","0","2","1","1","4","1","4","1","0","2","1","0.552632","21","21","3","0","0.552632","21","2","2","0","0","1","17","37","1","0","1","0","2","1","2","0","2","6","1","2","0","17","37","1","0","1","0","2","1","2","0","2","6","1","2","0","0"
"L5763","Class","OrderedHashSet<T extends Object>","org.antlr.v4.runtime.misc.OrderedHashSet","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/OrderedHashSet.java","43","1","137","2","0","0","0","0","0","0","0","0","2","1","1","16","0","7","6","0","13","0.285714","0.244444","22","16","4","10","0.244444","22","0","0","0","0","0","68","95","1","0","1","0","13","0","13","0","13","27","0","13","0","68","95","1","0","1","0","13","0","13","0","13","27","0","13","0","0"
"L1527","Class","Pair<A extends Object, B extends Object>","org.antlr.v4.runtime.misc.Pair","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Pair.java","33","1","41","2","0","0","0","0","0","0","0","0","0","0","0","1","0","19","13","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","8","9","2","0","2","0","1","2","1","0","1","2","2","1","0","8","9","2","0","2","0","1","2","1","0","1","2","2","1","0","0"
"L3781","Class","ParseCancellationException","org.antlr.v4.runtime.misc.ParseCancellationException","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/ParseCancellationException.java","46","1","64","2","0","0","0","0","0","0","0","0","0","0","0","4","0","4","3","0","4","0.2","0.363636","8","8","1","4","0.363636","8","0","0","1","1","0","14","19","0","0","0","0","4","0","4","0","4","4","0","4","0","14","19","0","0","0","0","4","0","4","0","4","4","0","4","0","0"
"L5850","Class","TestRig","org.antlr.v4.runtime.misc.TestRig","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/TestRig.java","66","1","270","2","0","0","0","0","0","0","0","0","1","8","3","42","13","0","0","15","19","0.25","0.08","16","11","1","3","0.08","16","0","0","0","0","0","184","205","12","0","12","0","4","1","3","0","4","116","1","3","0","184","205","12","0","12","0","4","1","3","0","4","116","1","3","0","0"
"L5967","Class","Triple<A extends Object, B extends Object, C extends Object>","org.antlr.v4.runtime.misc.Triple","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Triple.java","33","1","44","2","0","0","0","0","0","0","0","0","0","0","0","1","0","6","5","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","10","12","3","0","3","0","1","3","1","0","1","3","3","1","0","10","12","3","0","3","0","1","3","1","0","1","3","3","1","0","0"
"L5987","Class","Utils","org.antlr.v4.runtime.misc.Utils","L4808","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Utils.java","45","1","158","2","0","0","0","0","0","0","0","0","9","5","2","27","1","13","16","2","11","0.2","0.0481928","4","4","2","8","0.039604","4","0","0","0","0","0","79","96","0","0","0","0","9","0","9","0","9","61","0","9","0","97","114","0","0","0","0","11","0","11","0","11","68","0","11","0","0"
"L6032","Class","Utils$1","org.antlr.v4.runtime.misc.Utils$1","L6019","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Utils.java","110","27","122","4","0","0","0","0","0","0","0","0","1","2","2","3","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","13","13","0","0","0","0","1","0","1","0","1","4","0","1","0","13","13","0","0","0","0","1","0","1","0","1","4","0","1","0","0"
"L6049","Class","Utils$2","org.antlr.v4.runtime.misc.Utils$2","L6019","L103","runtime/Java/src/org/antlr/v4/runtime/misc/Utils.java","126","48","134","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","9","9","0","0","0","0","1","0","1","0","1","3","0","1","0","9","9","0","0","0","0","1","0","1","0","1","3","0","1","0","0"
"L7432","Class","AbstractParseTreeVisitor<T extends Object>","org.antlr.v4.runtime.tree.AbstractParseTreeVisitor","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/AbstractParseTreeVisitor.java","35","1","167","2","0","0","0","0","0","0","0","0","2","2","2","9","7","0","0","3","10","0.8","0.701613","87","87","4","1","0.701613","87","1","1","0","0","1","37","133","0","0","0","0","7","0","4","0","7","17","0","4","0","37","133","0","0","0","0","7","0","4","0","7","17","0","4","0","0"
"L6397","Interface","ErrorNode","org.antlr.v4.runtime.tree.ErrorNode","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNode.java","33","1","34","2","0","0","0","0","0","0","0","0","0","0","0","0","1","13","0","0","0","0","0","0","0","0","1","0","0","4","4","1","1","1","2","2","0","7","0","0","0","0","0","0","10","0","0","10","0","2","2","0","7","0","0","0","0","0","0","10","0","0","10","0"
"L6781","Class","ErrorNodeImpl","org.antlr.v4.runtime.tree.ErrorNodeImpl","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNodeImpl.java","41","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","4","1","1","2","4","0.333333","0.4","6","6","1","2","0.4","6","5","6","0","0","2","9","10","2","7","0","0","2","0","2","0","13","2","2","13","0","9","10","2","7","0","0","2","0","2","0","13","2","2","13","0","0"
"L6738","Interface","ParseTree","org.antlr.v4.runtime.tree.ParseTree","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTree.java","44","1","64","2","0","0","0","0","0","0","0","0","0","0","0","5","3","27","16","0","5","0.833333","0.64","16","16","5","1","0.64","16","2","2","2","8","1","9","21","0","6","0","3","5","0","5","0","9","0","0","9","0","9","21","0","6","0","3","5","0","5","0","9","0","0","9","0"
"L6380","Interface","ParseTreeListener","org.antlr.v4.runtime.tree.ParseTreeListener","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeListener.java","36","1","41","2","0","0","0","0","0","0","0","0","0","0","0","4","4","8","6","0","4","0","0","0","0","0","5","0","0","0","0","3","3","0","6","6","0","0","0","0","4","0","4","0","4","0","0","4","0","6","6","0","0","0","0","4","0","4","0","4","0","0","4","0"
"L8379","Class","ParseTreeProperty<V extends Object>","org.antlr.v4.runtime.tree.ParseTreeProperty","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java","52","1","58","2","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","3","0.25","0.727273","16","16","1","3","0.727273","16","0","0","0","0","0","6","7","1","0","1","0","3","0","3","0","3","3","0","3","0","6","7","1","0","1","0","3","0","3","0","3","3","0","3","0","0"
"L7036","Interface","ParseTreeVisitor<T extends Object>","org.antlr.v4.runtime.tree.ParseTreeVisitor","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeVisitor.java","43","1","78","2","0","0","0","0","0","0","0","0","0","0","0","4","5","5","3","0","4","1","0.846154","33","33","5","0","0.846154","33","0","0","1","1","0","6","36","0","0","0","0","4","0","4","0","4","0","0","4","0","6","36","0","0","0","0","4","0","4","0","4","0","0","4","0"
"L8414","Class","ParseTreeWalker","org.antlr.v4.runtime.tree.ParseTreeWalker","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeWalker.java","36","1","74","2","0","0","0","0","0","0","0","0","1","2","1","6","7","1","1","9","12","0","0.166667","6","6","0","2","0.166667","6","0","0","0","0","0","30","39","1","0","1","0","3","1","1","0","3","20","1","1","0","30","39","1","0","1","0","3","1","1","0","3","20","1","1","0","0"
"L7009","Interface","RuleNode","org.antlr.v4.runtime.tree.RuleNode","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/RuleNode.java","35","1","37","2","0","0","0","0","0","0","0","0","0","0","0","1","2","6","3","0","1","0","0","0","0","0","2","0","0","3","3","1","3","1","3","3","0","7","0","1","1","0","1","0","10","0","0","10","0","3","3","0","7","0","1","1","0","1","0","10","0","0","10","0"
"L8360","Interface","SyntaxTree","org.antlr.v4.runtime.tree.SyntaxTree","L7416","L103","runtime/Java/src/org/antlr/v4/runtime/tree/SyntaxTree.java","41","1","52","2","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","1","1","0.75","12","12","2","0","0.75","12","1","1","1","9","1","4","12","0","5","0","1","1","0","1","0","6","0","0","6","0","4","12","0","5","0","1","1","0","1","0","6","0","0","6","0"
